Hospital Name,City,District,State,Country,Date,Patients,Beds,Deaths,Cancer,Tuberculosis,Accidents,Pneumonia,Covid
Australia,,,,AUS,02-09-2021,1071,,,,,,,
Australia,,,,AUS,03-09-2021,1145,,,,,,,
Australia,,,,AUS,04-09-2021,1137,,,,,,,
Australia,,,,AUS,05-09-2021,1191,,,,,,,
Australia,,,,AUS,06-09-2021,1287,,,,,,,
Australia,,,,AUS,07-09-2021,1280,,,,,,,
Australia,,,,AUS,08-09-2021,1348,,,,,,,
Australia,,,,AUS,09-09-2021,1318,,,,,,,
Australia,,,,AUS,10-09-2021,1337,,,,,,,
Australia,,,,AUS,11-09-2021,1377,,,,,,,
Australia,,,,AUS,12-09-2021,1373,,,,,,,
Australia,,,,AUS,13-09-2021,1440,,,,,,,
Australia,,,,AUS,14-09-2021,1441,,,,,,,
Australia,,,,AUS,15-09-2021,1443,,,,,,,
Australia,,,,AUS,16-09-2021,1483,,,,,,,
Australia,,,,AUS,17-09-2021,1455,,,,,,,
Australia,,,,AUS,18-09-2021,1470,,,,,,,
Australia,,,,AUS,19-09-2021,1442,,,,,,,
Australia,,,,AUS,20-09-2021,1539,,,,,,,
Australia,,,,AUS,21-09-2021,1518,,,,,,,
Australia,,,,AUS,22-09-2021,1530,,,,,,,
Australia,,,,AUS,23-09-2021,1508,,,,,,,
Australia,,,,AUS,24-09-2021,1529,,,,,,,
Australia,,,,AUS,25-09-2021,1493,,,,,,,
Australia,,,,AUS,26-09-2021,1538,,,,,,,
Australia,,,,AUS,27-09-2021,1551,,,,,,,
Australia,,,,AUS,28-09-2021,1479,,,,,,,
Australia,,,,AUS,29-09-2021,1514,,,,,,,
Australia,,,,AUS,30-09-2021,1483,,,,,,,
Australia,,,,AUS,01-10-2021,1468,,,,,,,
Australia,,,,AUS,02-10-2021,1496,,,,,,,
Australia,,,,AUS,03-10-2021,1496,,,,,,,
Australia,,,,AUS,04-10-2021,1535,,,,,,,
Australia,,,,AUS,05-10-2021,1526,,,,,,,
Australia,,,,AUS,06-10-2021,1520,,,,,,,
Australia,,,,AUS,07-10-2021,1522,,,,,,,
Australia,,,,AUS,08-10-2021,1437,,,,,,,
Australia,,,,AUS,09-10-2021,1446,,,,,,,
Australia,,,,AUS,10-10-2021,1492,,,,,,,
Australia,,,,AUS,11-10-2021,1486,,,,,,,
Australia,,,,AUS,12-10-2021,1462,,,,,,,
Australia,,,,AUS,13-10-2021,1458,,,,,,,
Australia,,,,AUS,14-10-2021,1414,,,,,,,
Australia,,,,AUS,15-10-2021,1493,,,,,,,
Australia,,,,AUS,16-10-2021,1441,,,,,,,
Australia,,,,AUS,17-10-2021,1502,,,,,,,
Australia,,,,AUS,18-10-2021,1416,,,,,,,
Australia,,,,AUS,19-10-2021,1378,,,,,,,
Australia,,,,AUS,20-10-2021,1343,,,,,,,
Australia,,,,AUS,21-10-2021,1309,,,,,,,
Australia,,,,AUS,22-10-2021,1284,,,,,,,
Australia,,,,AUS,23-10-2021,1312,,,,,,,
Australia,,,,AUS,24-10-2021,1317,,,,,,,
Australia,,,,AUS,25-10-2021,1309,,,,,,,
Australia,,,,AUS,26-10-2021,1192,,,,,,,
Australia,,,,AUS,27-10-2021,1151,,,,,,,
Australia,,,,AUS,28-10-2021,1126,,,,,,,
Australia,,,,AUS,29-10-2021,1113,,,,,,,
Australia,,,,AUS,30-10-2021,1064,,,,,,,
Australia,,,,AUS,31-10-2021,1068,,,,,,,
Australia,,,,AUS,01-11-2021,1018,,,,,,,
Australia,,,,AUS,02-11-2021,983,,,,,,,
Australia,,,,AUS,03-11-2021,978,,,,,,,
Australia,,,,AUS,04-11-2021,931,,,,,,,
Australia,,,,AUS,05-11-2021,934,,,,,,,
Australia,,,,AUS,06-11-2021,851,,,,,,,
Australia,,,,AUS,07-11-2021,835,,,,,,,
Australia,,,,AUS,08-11-2021,851,,,,,,,
Australia,,,,AUS,09-11-2021,724,,,,,,,
Australia,,,,AUS,10-11-2021,702,,,,,,,
Australia,,,,AUS,11-11-2021,681,,,,,,,
Australia,,,,AUS,12-11-2021,654,,,,,,,
Australia,,,,AUS,13-11-2021,638,,,,,,,
Australia,,,,AUS,14-11-2021,615,,,,,,,
Australia,,,,AUS,15-11-2021,632,,,,,,,
Australia,,,,AUS,16-11-2021,598,,,,,,,
Australia,,,,AUS,17-11-2021,574,,,,,,,
Australia,,,,AUS,18-11-2021,559,,,,,,,
Australia,,,,AUS,19-11-2021,538,,,,,,,
Australia,,,,AUS,20-11-2021,547,,,,,,,
Australia,,,,AUS,21-11-2021,564,,,,,,,
Australia,,,,AUS,22-11-2021,550,,,,,,,
Australia,,,,AUS,23-11-2021,531,,,,,,,
Australia,,,,AUS,24-11-2021,563,,,,,,,
Australia,,,,AUS,25-11-2021,557,,,,,,,
Australia,,,,AUS,26-11-2021,536,,,,,,,
Australia,,,,AUS,27-11-2021,512,,,,,,,
Australia,,,,AUS,28-11-2021,542,,,,,,,
Australia,,,,AUS,29-11-2021,543,,,,,,,
Australia,,,,AUS,30-11-2021,532,,,,,,,
Australia,,,,AUS,01-12-2021,513,,,,,,,
Australia,,,,AUS,02-12-2021,511,,,,,,,
Australia,,,,AUS,03-12-2021,517,,,,,,,
Australia,,,,AUS,04-12-2021,541,,,,,,,
Australia,,,,AUS,05-12-2021,562,,,,,,,
Australia,,,,AUS,06-12-2021,543,,,,,,,
Australia,,,,AUS,07-12-2021,529,,,,,,,
Australia,,,,AUS,08-12-2021,539,,,,,,,
Australia,,,,AUS,09-12-2021,544,,,,,,,
Australia,,,,AUS,10-12-2021,541,,,,,,,
Australia,,,,AUS,11-12-2021,535,,,,,,,
Australia,,,,AUS,12-12-2021,569,,,,,,,
Australia,,,,AUS,13-12-2021,610,,,,,,,
Australia,,,,AUS,14-12-2021,625,,,,,,,
Australia,,,,AUS,15-12-2021,672,,,,,,,
Australia,,,,AUS,16-12-2021,716,,,,,,,
Australia,,,,AUS,17-12-2021,717,,,,,,,
Australia,,,,AUS,18-12-2021,759,,,,,,,
Australia,,,,AUS,19-12-2021,754,,,,,,,
Australia,,,,AUS,20-12-2021,774,,,,,,,
Australia,,,,AUS,21-12-2021,794,,,,,,,
Australia,,,,AUS,22-12-2021,860,,,,,,,
Australia,,,,AUS,23-12-2021,911,,,,,,,
Australia,,,,AUS,24-12-2021,906,,,,,,,
Australia,,,,AUS,25-12-2021,969,,,,,,,
Australia,,,,AUS,26-12-2021,1000,,,,,,,
Australia,,,,AUS,27-12-2021,1067,,,,,,,
Australia,,,,AUS,28-12-2021,1177,,,,,,,
Australia,,,,AUS,29-12-2021,1310,,,,,,,
Australia,,,,AUS,30-12-2021,1465,,,,,,,
Australia,,,,AUS,31-12-2021,1605,,,,,,,
Australia,,,,AUS,01-01-2022,1828,,,,,,,
Australia,,,,AUS,02-01-2022,2003,,,,,,,
Australia,,,,AUS,03-01-2022,2207,,,,,,,
Australia,,,,AUS,04-01-2022,2524,,,,,,,
Australia,,,,AUS,05-01-2022,2707,,,,,,,
Australia,,,,AUS,06-01-2022,2904,,,,,,,
Australia,,,,AUS,07-01-2022,3107,,,,,,,
Australia,,,,AUS,08-01-2022,3323,,,,,,,
Australia,,,,AUS,09-01-2022,3523,,,,,,,
Australia,,,,AUS,10-01-2022,3865,,,,,,,
Australia,,,,AUS,11-01-2022,4006,,,,,,,
Australia,,,,AUS,12-01-2022,4197,,,,,,,
Australia,,,,AUS,13-01-2022,4424,,,,,,,
Australia,,,,AUS,14-01-2022,4603,,,,,,,
Australia,,,,AUS,15-01-2022,4759,,,,,,,
Australia,,,,AUS,16-01-2022,5047,,,,,,,
Australia,,,,AUS,17-01-2022,5238,,,,,,,
Australia,,,,AUS,18-01-2022,5307,,,,,,,
Australia,,,,AUS,19-01-2022,5277,,,,,,,
Australia,,,,AUS,20-01-2022,5147,,,,,,,
Australia,,,,AUS,21-01-2022,5108,,,,,,,
Australia,,,,AUS,22-01-2022,5036,,,,,,,
Australia,,,,AUS,23-01-2022,5173,,,,,,,
Australia,,,,AUS,24-01-2022,5390,,,,,,,
Australia,,,,AUS,25-01-2022,5227,,,,,,,
Australia,,,,AUS,26-01-2022,5090,,,,,,,
Australia,,,,AUS,27-01-2022,5021,,,,,,,
Australia,,,,AUS,28-01-2022,4953,,,,,,,
Australia,,,,AUS,29-01-2022,4790,,,,,,,
Australia,,,,AUS,30-01-2022,4947,,,,,,,
Australia,,,,AUS,31-01-2022,4954,,,,,,,
Australia,,,,AUS,01-02-2022,4664,,,,,,,
Australia,,,,AUS,02-02-2022,4594,,,,,,,
Australia,,,,AUS,03-02-2022,4448,,,,,,,
Australia,,,,AUS,04-02-2022,4256,,,,,,,
Australia,,,,AUS,05-02-2022,4147,,,,,,,
Australia,,,,AUS,06-02-2022,3914,,,,,,,
Australia,,,,AUS,07-02-2022,3801,,,,,,,
Australia,,,,AUS,08-02-2022,3588,,,,,,,
Australia,,,,AUS,09-02-2022,3414,,,,,,,
Australia,,,,AUS,10-02-2022,3293,,,,,,,
Australia,,,,AUS,11-02-2022,3126,,,,,,,
Australia,,,,AUS,12-02-2022,3010,,,,,,,
Australia,,,,AUS,13-02-2022,3069,,,,,,,
Australia,,,,AUS,14-02-2022,2949,,,,,,,
Australia,,,,AUS,15-02-2022,2738,,,,,,,
Australia,,,,AUS,16-02-2022,2677,,,,,,,
Australia,,,,AUS,17-02-2022,2528,,,,,,,
Australia,,,,AUS,18-02-2022,2467,,,,,,,
Australia,,,,AUS,19-02-2022,2392,,,,,,,
Australia,,,,AUS,20-02-2022,2416,,,,,,,
Australia,,,,AUS,21-02-2022,2407,,,,,,,
Australia,,,,AUS,22-02-2022,2322,,,,,,,
Australia,,,,AUS,23-02-2022,2186,,,,,,,
Australia,,,,AUS,24-02-2022,2072,,,,,,,
Australia,,,,AUS,25-02-2022,2025,,,,,,,
Australia,,,,AUS,26-02-2022,1995,,,,,,,
Australia,,,,AUS,27-02-2022,2003,,,,,,,
Australia,,,,AUS,28-02-2022,1940,,,,,,,
Australia,,,,AUS,01-03-2022,1904,,,,,,,
Australia,,,,AUS,02-03-2022,1837,,,,,,,
Australia,,,,AUS,03-03-2022,1752,,,,,,,
Australia,,,,AUS,04-03-2022,1752,,,,,,,
Australia,,,,AUS,05-03-2022,1737,,,,,,,
Australia,,,,AUS,06-03-2022,1809,,,,,,,
Australia,,,,AUS,07-03-2022,1788,,,,,,,
Australia,,,,AUS,08-03-2022,1737,,,,,,,
Australia,,,,AUS,09-03-2022,1688,,,,,,,
Australia,,,,AUS,10-03-2022,1689,,,,,,,
Australia,,,,AUS,11-03-2022,1655,,,,,,,
Australia,,,,AUS,12-03-2022,1702,,,,,,,
Australia,,,,AUS,13-03-2022,1727,,,,,,,
Australia,,,,AUS,14-03-2022,1801,,,,,,,
Australia,,,,AUS,15-03-2022,1782,,,,,,,
Australia,,,,AUS,16-03-2022,1855,,,,,,,
Australia,,,,AUS,17-03-2022,1812,,,,,,,
Australia,,,,AUS,18-03-2022,1903,,,,,,,
Australia,,,,AUS,19-03-2022,1943,,,,,,,
Australia,,,,AUS,20-03-2022,2046,,,,,,,
Australia,,,,AUS,21-03-2022,2107,,,,,,,
Australia,,,,AUS,22-03-2022,2104,,,,,,,
Australia,,,,AUS,23-03-2022,2149,,,,,,,
Australia,,,,AUS,24-03-2022,2152,,,,,,,
Australia,,,,AUS,25-03-2022,2159,,,,,,,
Australia,,,,AUS,26-03-2022,2176,,,,,,,
Australia,,,,AUS,27-03-2022,2301,,,,,,,
Australia,,,,AUS,28-03-2022,2364,,,,,,,
Australia,,,,AUS,29-03-2022,2446,,,,,,,
Australia,,,,AUS,30-03-2022,2492,,,,,,,
Australia,,,,AUS,31-03-2022,2533,,,,,,,
Australia,,,,AUS,01-04-2022,2522,,,,,,,
Australia,,,,AUS,02-04-2022,2581,,,,,,,
Australia,,,,AUS,03-04-2022,2699,,,,,,,
Australia,,,,AUS,04-04-2022,2836,,,,,,,
Australia,,,,AUS,05-04-2022,2811,,,,,,,
Australia,,,,AUS,06-04-2022,2778,,,,,,,
Australia,,,,AUS,07-04-2022,2818,,,,,,,
Australia,,,,AUS,08-04-2022,2844,,,,,,,
Australia,,,,AUS,09-04-2022,2941,,,,,,,
Australia,,,,AUS,10-04-2022,3092,,,,,,,
Australia,,,,AUS,11-04-2022,3145,,,,,,,
Australia,,,,AUS,12-04-2022,3147,,,,,,,
Australia,,,,AUS,13-04-2022,3138,,,,,,,
Australia,,,,AUS,14-04-2022,2979,,,,,,,
Australia,,,,AUS,15-04-2022,2996,,,,,,,
Australia,,,,AUS,16-04-2022,3070,,,,,,,
Australia,,,,AUS,17-04-2022,3178,,,,,,,
Australia,,,,AUS,18-04-2022,3276,,,,,,,
Australia,,,,AUS,19-04-2022,3329,,,,,,,
Australia,,,,AUS,20-04-2022,3312,,,,,,,
Australia,,,,AUS,21-04-2022,3236,,,,,,,
Australia,,,,AUS,22-04-2022,3210,,,,,,,
Australia,,,,AUS,23-04-2022,3152,,,,,,,
Australia,,,,AUS,24-04-2022,3144,,,,,,,
Australia,,,,AUS,25-04-2022,3291,,,,,,,
Australia,,,,AUS,26-04-2022,3391,,,,,,,
Australia,,,,AUS,27-04-2022,3284,,,,,,,
Australia,,,,AUS,28-04-2022,3169,,,,,,,
Australia,,,,AUS,29-04-2022,3177,,,,,,,
Australia,,,,AUS,30-04-2022,3099,,,,,,,
Australia,,,,AUS,01-05-2022,3218,,,,,,,
Australia,,,,AUS,02-05-2022,3088,,,,,,,
Australia,,,,AUS,03-05-2022,3104,,,,,,,
Australia,,,,AUS,04-05-2022,3131,,,,,,,
Australia,,,,AUS,05-05-2022,3125,,,,,,,
Australia,,,,AUS,06-05-2022,3071,,,,,,,
Australia,,,,AUS,07-05-2022,3073,,,,,,,
Australia,,,,AUS,08-05-2022,3139,,,,,,,
Australia,,,,AUS,09-05-2022,3168,,,,,,,
Australia,,,,AUS,10-05-2022,3102,,,,,,,
Australia,,,,AUS,11-05-2022,3004,,,,,,,
Australia,,,,AUS,12-05-2022,2988,,,,,,,
Australia,,,,AUS,13-05-2022,2956,,,,,,,
Australia,,,,AUS,14-05-2022,2988,,,,,,,
Australia,,,,AUS,15-05-2022,3101,,,,,,,
Australia,,,,AUS,16-05-2022,3162,,,,,,,
Australia,,,,AUS,17-05-2022,3134,,,,,,,
Australia,,,,AUS,18-05-2022,2986,,,,,,,
Australia,,,,AUS,19-05-2022,2891,,,,,,,
Australia,,,,AUS,20-05-2022,2829,,,,,,,
Australia,,,,AUS,21-05-2022,2844,,,,,,,
Australia,,,,AUS,22-05-2022,2912,,,,,,,
Australia,,,,AUS,23-05-2022,2927,,,,,,,
Australia,,,,AUS,24-05-2022,2889,,,,,,,
Australia,,,,AUS,25-05-2022,2905,,,,,,,
Australia,,,,AUS,26-05-2022,2863,,,,,,,
Australia,,,,AUS,27-05-2022,2715,,,,,,,
Australia,,,,AUS,28-05-2022,2712,,,,,,,
Australia,,,,AUS,29-05-2022,2774,,,,,,,
Australia,,,,AUS,30-05-2022,2777,,,,,,,
Australia,,,,AUS,31-05-2022,2686,,,,,,,
Australia,,,,AUS,01-06-2022,2570,,,,,,,
Australia,,,,AUS,02-06-2022,2723,,,,,,,
Australia,,,,AUS,03-06-2022,2660,,,,,,,
Australia,,,,AUS,04-06-2022,2689,,,,,,,
Australia,,,,AUS,05-06-2022,2756,,,,,,,
Australia,,,,AUS,06-06-2022,2804,,,,,,,
Australia,,,,AUS,07-06-2022,2778,,,,,,,
Australia,,,,AUS,08-06-2022,2744,,,,,,,
Australia,,,,AUS,09-06-2022,2705,,,,,,,
Australia,,,,AUS,10-06-2022,2651,,,,,,,
Australia,,,,AUS,11-06-2022,2682,,,,,,,
Australia,,,,AUS,12-06-2022,2739,,,,,,,
Australia,,,,AUS,13-06-2022,2851,,,,,,,
Australia,,,,AUS,14-06-2022,2887,,,,,,,
Australia,,,,AUS,15-06-2022,2855,,,,,,,
Austria,,,,AUT,01-04-2020,1071,,,,,,,
Austria,,,,AUT,02-04-2020,1042,,,,,,,
Austria,,,,AUT,03-04-2020,1074,,,,,,,
Austria,,,,AUT,04-04-2020,1071,,,,,,,
Austria,,,,AUT,05-04-2020,956,,,,,,,
Austria,,,,AUT,06-04-2020,1074,,,,,,,
Austria,,,,AUT,07-04-2020,1100,,,,,,,
Austria,,,,AUT,08-04-2020,1096,,,,,,,
Austria,,,,AUT,09-04-2020,1086,,,,,,,
Austria,,,,AUT,10-04-2020,1032,,,,,,,
Austria,,,,AUT,11-04-2020,1035,,,,,,,
Austria,,,,AUT,12-04-2020,1035,,,,,,,
Austria,,,,AUT,13-04-2020,981,,,,,,,
Austria,,,,AUT,14-04-2020,1002,,,,,,,
Austria,,,,AUT,15-04-2020,1001,,,,,,,
Austria,,,,AUT,16-04-2020,967,,,,,,,
Austria,,,,AUT,17-04-2020,909,,,,,,,
Austria,,,,AUT,18-04-2020,855,,,,,,,
Austria,,,,AUT,19-04-2020,817,,,,,,,
Austria,,,,AUT,20-04-2020,805,,,,,,,
Austria,,,,AUT,21-04-2020,756,,,,,,,
Austria,,,,AUT,22-04-2020,700,,,,,,,
Austria,,,,AUT,23-04-2020,677,,,,,,,
Austria,,,,AUT,24-04-2020,651,,,,,,,
Austria,,,,AUT,25-04-2020,608,,,,,,,
Austria,,,,AUT,26-04-2020,594,,,,,,,
Austria,,,,AUT,27-04-2020,579,,,,,,,
Austria,,,,AUT,28-04-2020,561,,,,,,,
Austria,,,,AUT,29-04-2020,517,,,,,,,
Austria,,,,AUT,30-04-2020,500,,,,,,,
Austria,,,,AUT,01-05-2020,472,,,,,,,
Austria,,,,AUT,02-05-2020,428,,,,,,,
Austria,,,,AUT,03-05-2020,422,,,,,,,
Austria,,,,AUT,04-05-2020,420,,,,,,,
Austria,,,,AUT,05-05-2020,418,,,,,,,
Austria,,,,AUT,06-05-2020,418,,,,,,,
Austria,,,,AUT,07-05-2020,360,,,,,,,
Austria,,,,AUT,08-05-2020,339,,,,,,,
Austria,,,,AUT,09-05-2020,309,,,,,,,
Austria,,,,AUT,10-05-2020,291,,,,,,,
Austria,,,,AUT,11-05-2020,279,,,,,,,
Austria,,,,AUT,12-05-2020,264,,,,,,,
Austria,,,,AUT,13-05-2020,243,,,,,,,
Austria,,,,AUT,14-05-2020,234,,,,,,,
Austria,,,,AUT,15-05-2020,212,,,,,,,
Austria,,,,AUT,16-05-2020,208,,,,,,,
Austria,,,,AUT,17-05-2020,197,,,,,,,
Austria,,,,AUT,18-05-2020,196,,,,,,,
Austria,,,,AUT,19-05-2020,182,,,,,,,
Austria,,,,AUT,20-05-2020,174,,,,,,,
Austria,,,,AUT,21-05-2020,188,,,,,,,
Austria,,,,AUT,22-05-2020,159,,,,,,,
Austria,,,,AUT,23-05-2020,144,,,,,,,
Austria,,,,AUT,24-05-2020,137,,,,,,,
Austria,,,,AUT,25-05-2020,139,,,,,,,
Austria,,,,AUT,26-05-2020,127,,,,,,,
Austria,,,,AUT,27-05-2020,116,,,,,,,
Austria,,,,AUT,28-05-2020,107,,,,,,,
Austria,,,,AUT,29-05-2020,103,,,,,,,
Austria,,,,AUT,30-05-2020,98,,,,,,,
Austria,,,,AUT,31-05-2020,97,,,,,,,
Austria,,,,AUT,01-06-2020,97,,,,,,,
Austria,,,,AUT,02-06-2020,88,,,,,,,
Austria,,,,AUT,03-06-2020,87,,,,,,,
Austria,,,,AUT,04-06-2020,87,,,,,,,
Austria,,,,AUT,05-06-2020,75,,,,,,,
Austria,,,,AUT,06-06-2020,72,,,,,,,
Austria,,,,AUT,07-06-2020,69,,,,,,,
Austria,,,,AUT,08-06-2020,82,,,,,,,
Austria,,,,AUT,09-06-2020,84,,,,,,,
Austria,,,,AUT,10-06-2020,80,,,,,,,
Austria,,,,AUT,11-06-2020,81,,,,,,,
Austria,,,,AUT,12-06-2020,69,,,,,,,
Austria,,,,AUT,13-06-2020,72,,,,,,,
Austria,,,,AUT,14-06-2020,69,,,,,,,
Austria,,,,AUT,15-06-2020,79,,,,,,,
Austria,,,,AUT,16-06-2020,78,,,,,,,
Austria,,,,AUT,17-06-2020,71,,,,,,,
Austria,,,,AUT,18-06-2020,72,,,,,,,
Austria,,,,AUT,19-06-2020,75,,,,,,,
Austria,,,,AUT,20-06-2020,74,,,,,,,
Austria,,,,AUT,21-06-2020,69,,,,,,,
Austria,,,,AUT,22-06-2020,69,,,,,,,
Austria,,,,AUT,23-06-2020,68,,,,,,,
Austria,,,,AUT,24-06-2020,70,,,,,,,
Austria,,,,AUT,25-06-2020,71,,,,,,,
Austria,,,,AUT,26-06-2020,70,,,,,,,
Austria,,,,AUT,27-06-2020,71,,,,,,,
Austria,,,,AUT,28-06-2020,71,,,,,,,
Austria,,,,AUT,29-06-2020,74,,,,,,,
Austria,,,,AUT,30-06-2020,64,,,,,,,
Austria,,,,AUT,01-07-2020,74,,,,,,,
Austria,,,,AUT,02-07-2020,69,,,,,,,
Austria,,,,AUT,03-07-2020,72,,,,,,,
Austria,,,,AUT,04-07-2020,68,,,,,,,
Austria,,,,AUT,05-07-2020,72,,,,,,,
Austria,,,,AUT,06-07-2020,78,,,,,,,
Austria,,,,AUT,07-07-2020,91,,,,,,,
Austria,,,,AUT,08-07-2020,77,,,,,,,
Austria,,,,AUT,09-07-2020,78,,,,,,,
Austria,,,,AUT,10-07-2020,80,,,,,,,
Austria,,,,AUT,11-07-2020,77,,,,,,,
Austria,,,,AUT,12-07-2020,83,,,,,,,
Austria,,,,AUT,13-07-2020,82,,,,,,,
Austria,,,,AUT,14-07-2020,83,,,,,,,
Austria,,,,AUT,15-07-2020,96,,,,,,,
Austria,,,,AUT,16-07-2020,94,,,,,,,
Austria,,,,AUT,17-07-2020,99,,,,,,,
Austria,,,,AUT,18-07-2020,98,,,,,,,
Austria,,,,AUT,19-07-2020,99,,,,,,,
Austria,,,,AUT,20-07-2020,112,,,,,,,
Austria,,,,AUT,21-07-2020,114,,,,,,,
Austria,,,,AUT,22-07-2020,111,,,,,,,
Austria,,,,AUT,23-07-2020,102,,,,,,,
Austria,,,,AUT,24-07-2020,103,,,,,,,
Austria,,,,AUT,25-07-2020,101,,,,,,,
Austria,,,,AUT,26-07-2020,97,,,,,,,
Austria,,,,AUT,27-07-2020,95,,,,,,,
Austria,,,,AUT,28-07-2020,89,,,,,,,
Austria,,,,AUT,29-07-2020,94,,,,,,,
Austria,,,,AUT,30-07-2020,105,,,,,,,
Austria,,,,AUT,31-07-2020,100,,,,,,,
Austria,,,,AUT,01-08-2020,89,,,,,,,
Austria,,,,AUT,02-08-2020,93,,,,,,,
Austria,,,,AUT,03-08-2020,113,,,,,,,
Austria,,,,AUT,04-08-2020,107,,,,,,,
Austria,,,,AUT,05-08-2020,115,,,,,,,
Austria,,,,AUT,06-08-2020,117,,,,,,,
Austria,,,,AUT,07-08-2020,118,,,,,,,
Austria,,,,AUT,08-08-2020,120,,,,,,,
Austria,,,,AUT,09-08-2020,121,,,,,,,
Austria,,,,AUT,10-08-2020,116,,,,,,,
Austria,,,,AUT,11-08-2020,119,,,,,,,
Austria,,,,AUT,12-08-2020,118,,,,,,,
Austria,,,,AUT,13-08-2020,114,,,,,,,
Austria,,,,AUT,14-08-2020,110,,,,,,,
Austria,,,,AUT,15-08-2020,104,,,,,,,
Austria,,,,AUT,16-08-2020,84,,,,,,,
Austria,,,,AUT,17-08-2020,114,,,,,,,
Austria,,,,AUT,18-08-2020,116,,,,,,,
Austria,,,,AUT,19-08-2020,121,,,,,,,
Austria,,,,AUT,20-08-2020,116,,,,,,,
Austria,,,,AUT,21-08-2020,112,,,,,,,
Austria,,,,AUT,22-08-2020,116,,,,,,,
Austria,,,,AUT,23-08-2020,116,,,,,,,
Austria,,,,AUT,24-08-2020,135,,,,,,,
Austria,,,,AUT,25-08-2020,137,,,,,,,
Austria,,,,AUT,26-08-2020,141,,,,,,,
Austria,,,,AUT,27-08-2020,145,,,,,,,
Austria,,,,AUT,28-08-2020,146,,,,,,,
Austria,,,,AUT,29-08-2020,144,,,,,,,
Austria,,,,AUT,30-08-2020,140,,,,,,,
Austria,,,,AUT,31-08-2020,154,,,,,,,
Austria,,,,AUT,01-09-2020,149,,,,,,,
Austria,,,,AUT,02-09-2020,157,,,,,,,
Austria,,,,AUT,03-09-2020,161,,,,,,,
Austria,,,,AUT,04-09-2020,156,,,,,,,
Austria,,,,AUT,05-09-2020,157,,,,,,,
Austria,,,,AUT,06-09-2020,143,,,,,,,
Austria,,,,AUT,07-09-2020,163,,,,,,,
Austria,,,,AUT,08-09-2020,170,,,,,,,
Austria,,,,AUT,09-09-2020,197,,,,,,,
Austria,,,,AUT,10-09-2020,205,,,,,,,
Austria,,,,AUT,11-09-2020,204,,,,,,,
Austria,,,,AUT,12-09-2020,209,,,,,,,
Austria,,,,AUT,13-09-2020,226,,,,,,,
Austria,,,,AUT,14-09-2020,255,,,,,,,
Austria,,,,AUT,15-09-2020,293,,,,,,,
Austria,,,,AUT,16-09-2020,321,,,,,,,
Austria,,,,AUT,17-09-2020,319,,,,,,,
Austria,,,,AUT,18-09-2020,334,,,,,,,
Austria,,,,AUT,19-09-2020,349,,,,,,,
Austria,,,,AUT,20-09-2020,341,,,,,,,
Austria,,,,AUT,21-09-2020,364,,,,,,,
Austria,,,,AUT,22-09-2020,390,,,,,,,
Austria,,,,AUT,23-09-2020,413,,,,,,,
Austria,,,,AUT,24-09-2020,422,,,,,,,
Austria,,,,AUT,25-09-2020,411,,,,,,,
Austria,,,,AUT,26-09-2020,423,,,,,,,
Austria,,,,AUT,27-09-2020,446,,,,,,,
Austria,,,,AUT,28-09-2020,469,,,,,,,
Austria,,,,AUT,29-09-2020,491,,,,,,,
Austria,,,,AUT,30-09-2020,496,,,,,,,
Austria,,,,AUT,01-10-2020,493,,,,,,,
Austria,,,,AUT,02-10-2020,472,,,,,,,
Austria,,,,AUT,03-10-2020,494,,,,,,,
Austria,,,,AUT,04-10-2020,476,,,,,,,
Austria,,,,AUT,05-10-2020,488,,,,,,,
Austria,,,,AUT,06-10-2020,498,,,,,,,
Austria,,,,AUT,07-10-2020,525,,,,,,,
Austria,,,,AUT,08-10-2020,506,,,,,,,
Austria,,,,AUT,09-10-2020,508,,,,,,,
Austria,,,,AUT,10-10-2020,509,,,,,,,
Austria,,,,AUT,11-10-2020,527,,,,,,,
Austria,,,,AUT,12-10-2020,561,,,,,,,
Austria,,,,AUT,13-10-2020,611,,,,,,,
Austria,,,,AUT,14-10-2020,654,,,,,,,
Austria,,,,AUT,15-10-2020,664,,,,,,,
Austria,,,,AUT,16-10-2020,706,,,,,,,
Austria,,,,AUT,17-10-2020,724,,,,,,,
Austria,,,,AUT,18-10-2020,742,,,,,,,
Austria,,,,AUT,19-10-2020,799,,,,,,,
Austria,,,,AUT,20-10-2020,889,,,,,,,
Austria,,,,AUT,21-10-2020,960,,,,,,,
Austria,,,,AUT,22-10-2020,1002,,,,,,,
Austria,,,,AUT,23-10-2020,1058,,,,,,,
Austria,,,,AUT,24-10-2020,1177,,,,,,,
Austria,,,,AUT,25-10-2020,1225,,,,,,,
Austria,,,,AUT,26-10-2020,1330,,,,,,,
Austria,,,,AUT,27-10-2020,1400,,,,,,,
Austria,,,,AUT,28-10-2020,1569,,,,,,,
Austria,,,,AUT,29-10-2020,1692,,,,,,,
Austria,,,,AUT,30-10-2020,1803,,,,,,,
Austria,,,,AUT,31-10-2020,1867,,,,,,,
Austria,,,,AUT,01-11-2020,1948,,,,,,,
Austria,,,,AUT,02-11-2020,2161,,,,,,,
Austria,,,,AUT,03-11-2020,2431,,,,,,,
Austria,,,,AUT,04-11-2020,2584,,,,,,,
Austria,,,,AUT,05-11-2020,2737,,,,,,,
